61061349	Bradyrhizobium strain WBOS13
61061348	Bradyrhizobium strain WBOS12
61061347	Bradyrhizobium strain WBOS11
61061346	Bradyrhizobium strain WBOS10
61061345	Bradyrhizobium strain WBOS1
61061344	Bradyrhizobium strain WBAH8
61061343	Bradyrhizobium strain WBAH6
61061342	Bradyrhizobium strain WBAH42
61061341	Bradyrhizobium strain WBAH41
61061340	Bradyrhizobium strain WBAH40
61061339	Bradyrhizobium strain WBAH39
61061338	Bradyrhizobium strain WBAH38
61061337	Bradyrhizobium strain WBAH36
61061336	Bradyrhizobium strain WBAH35
61061335	Bradyrhizobium strain WBAH32
61061334	Bradyrhizobium strain WBAH30
61061333	Bradyrhizobium strain WBAH29
61061332	Bradyrhizobium strain WBAH28
61061331	Bradyrhizobium strain WBAH27
61061330	Bradyrhizobium strain WBAH26
61061329	Bradyrhizobium strain WBAH23
61061328	Bradyrhizobium strain WBAH21
61061327	Bradyrhizobium strain WBAH11
61061326	Bradyrhizobium strain WBAH10
61060956	Rhizobium strain SCAUK0353
61060955	Rhizobium strain SCAUK0345
61060954	Rhizobium strain SCAUK0315
61060953	Rhizobium strain SCAUK0313
61060950	Mesorhizobium strain SCAUK0307
61060926	Rhizobium strain enrichment culture isolate DGGE gel band B24
61060907	Agrobacterium strain enrichment culture isolate DGGE gel band B26
61060906	Agrobacterium strain enrichment culture isolate DGGE gel band B19
61060579	Labrenzia strain PRIM-30
61060316	Sinorhizobium strain Mc1
61060095	Brucella strain 02-7258
61060094	Brucella strain 06-791-1309
61060093	Brucella strain 04-0115
61060092	Brucella strain 06-997-1672
61060091	Brucella strain 97-9757
61060090	Brucella strain 11-1823-3434
61060089	Brucella strain 06-988-1656
61059329	Rhizobium strain S182013
61059328	Rhizobium strain S16
61059307	Rhizobium strain X3Ec9
61059306	Rhizobium strain X3Bc11
61059305	Rhizobium strain X2Ec3
61059304	Rhizobium strain X2Ec2
61059303	Rhizobium strain X2Ec10
61059302	Rhizobium strain X2Cc2
61059301	Rhizobium strain X2Ac9
61059300	Rhizobium strain X2Ac1
61059299	Rhizobium strain G3Ec4
61059298	Rhizobium strain G3Ec1
61059297	Rhizobium strain G3Bc2
61059296	Rhizobium strain G3Ac5
61059295	Rhizobium strain G3Ac1
61059294	Rhizobium strain G2Ec1
61059293	Rhizobium strain G2Ac1
61059292	Rhizobium strain G1Bc6
61059291	Rhizobium strain A3Ac2
61059290	Rhizobium strain A2Ec4
61059289	Rhizobium strain A2Bc1
61059288	Rhizobium strain A1Bc7
61059277	Bosea strain A3Ec1
61059233	Brucella strain K12
61059203	Shinella strain B23
61059202	Shinella strain B-14
61059201	Shinella strain B-12
61059198	Rhizobium strain C25
61059148	Ochrobactrum strain C-1-1
61059147	Ochrobactrum strain C-1
61059144	Kaistia strain C8
61059143	Kaistia strain B21
61059073	Methylobacterium strain SW010
61058817	Rhizobium strain LWQ52
61058816	Rhizobiales strain WWH35
61058815	Rhizobiales strain LX78
61058811	Phyllobacterium strain LX10
61058810	Phyllobacterium strain LP7
61058808	Pedomicrobium strain LWH246
61058807	Pedomicrobium strain LP102
61058797	Kaistia strain LWQ2
61058782	Bradyrhizobium strain WY17
61058781	Bradyrhizobium strain LWH94
61058650	Rhizobium strain Ia8
61058645	Methylobacterium strain AcM
61058593	Rhizobium strain Lin et al. 2014
61058234	Ensifer strain JNVU CM6
61058233	Ensifer strain JNVU CM16
61058232	Ensifer strain JNVU AN95
61058231	Ensifer strain JNVU AN72
61058230	Ensifer strain JNVU AN60
61058229	Ensifer strain JNVU AN12
61058228	Ensifer strain JNVU AN1
61058227	Ensifer strain JNVU AJ31
61058226	Ensifer strain JNVU AJ24
61057367	Mesorhizobium strain AG9
61057366	Mesorhizobium strain AG7
61057365	Mesorhizobium strain AG5
61057364	Mesorhizobium strain AG27
61057363	Mesorhizobium strain AG22
61057362	Mesorhizobium strain AG17
61057361	Mesorhizobium strain AG16
61057360	Mesorhizobium strain AG15
61057359	Mesorhizobium strain AG12
61057358	Mesorhizobium strain AG1
61057332	Bartonella strain enrichment culture isolate Rh-GB66
61057331	Bartonella strain Rh-GB59
61057330	Bartonella strain enrichment culture isolate Rh-GB31
61057329	Bartonella strain Rh-GB1
61057328	Bartonella strain enrichment culture isolate Mi-BA38
61057327	Bartonella strain Ep-GB65
61057326	Bartonella strain enrichment culture isolate Ep-GB44
61057325	Bartonella strain enrichment culture isolate Ep-BA63
61057324	Bartonella strain enrichment culture isolate Eh-GB80
61057323	Bartonella strain enrichment culture isolate Eh-GB64
61057322	Bartonella strain enrichment culture isolate Eh-GB52
61057321	Bartonella strain enrichment culture isolate Eh-GB43
61057320	Bartonella strain enrichment culture isolate Eh-BA21
61057319	Bartonella strain enrichment culture isolate Cq-BAF37
61057318	Bartonella strain enrichment culture isolate Cg-GBF38
61057317	Bartonella strain Cg-GBF34b
61057316	Bartonella strain enrichment culture isolate Cg-GBF23
61057315	Bartonella strain enrichment culture isolate Cg-GBF20
61057314	Bartonella strain enrichment culture isolate Cg-GBF12
61057257	Rhizobium strain FMS-04AUS
61057256	Rhizobium strain FMS-03AUS
61057255	Rhizobium strain FMS-02AUS
61057191	Rhizobium strain SVD FN-6
61057061	Agrobacterium strain pv. musae
61056287	Rhizobium strain SC-11
61056174	Agrobacterium strain Ag-1
61056136	Rhizobiales strain Gela4
61056135	Methylocystis strain ok-BEg7
61055725	Ochrobactrum strain SY 286
61054596	Mesorhizobium strain NBIMC_P2
61054595	Afipia strain OHSU_II
61054594	Afipia strain OHSU_I
61054593	Afipia strain NBIMC_P1
61054298	Bradyrhizobiaceae strain ZD40
61054297	Bradyrhizobiaceae strain ZD21
61054296	Bradyrhizobiaceae strain ZD18
61054287	Rhizobium strain MD03
61054283	Phyllobacterium strain MD10
61054273	Enhydrobacter strain ZD32
61054165	Agrobacterium strain P29
61054164	Agrobacterium strain P11
61054162	Rhizobium strain Rh_BSP1
61054161	Rhizobium strain BSP30
61054160	Rhizobium strain Rh8
61053495	Aurantimonas strain cemb23
61053294	Shinella strain WG48
61053061	Aliihoeflea strain 2WW
61052710	Mesorhizobium strain enrichment culture isolate DGGE gel band 8
61052563	Mesorhizobium strain NBIMC_P2-C4
61052385	Devosia strain DBB001
61052346	Rhizobiales strain RC43A_GOM-46m
61052342	Ahrensia strain 13_GOM-1096m
61052311	Bradyrhizobium strain URHD0069
61052306	Bradyrhizobium strain URHA0013
61052305	Mesorhizobium strain URHB0007
61052303	Mesorhizobium strain URHC0008
61052181	Agrobacterium strain NA-Z-SYM-1
61052011	Ensifer strain mNW12
61051911	Mesorhizobium strain SP068
61051868	Devosia strain ZH137
61051377	Bradyrhizobium strain UFLA03_321
61051376	Bradyrhizobium strain UFLA03_320
61051336	Bradyrhizobium strain STNG35
61050253	Pannonibacter strain ODC-40
61050198	Rhizobium strain UGM030330-04
61045009	Rhizobium strain OOS25
61045008	Rhizobium strain OOR60
61045007	Rhizobium strain OOR55
61042770	Rhizobium strain ORS 992
60002813	Rhizobium strain de Lajudie et al. 1998 Young et al. 2001
61042693	Bosea strain XB158
61042688	Agrobacterium strain XB165
61041292	Roseibium strain TSAR54
61041291	Pseudovibrio strain TSAR43
61041290	Pseudovibrio strain TSAR1
61041205	Agrobacterium genomosp. 9 str. AGR7
61041204	Agrobacterium genomosp. 9 str. Hayward 0362
61041203	Agrobacterium genomosp. 5 str. CIP 291-77
61041202	Agrobacterium strain CIP 111-78
61041201	Agrobacterium strain RTP8
61041200	Agrobacterium genomosp. 1 str. Foundi
61041175	Rhizobium strain Kaur et al. 2011
61041174	Rhizobium strain DS-42
60636585	Rhizobium strain Yao et al. 2012
61041172	Rhizobium strain L61
61041171	Rhizobium strain ALA10B2
60233825	Aggregatas
59963977	Rhizobium strain Hirsch and Muller 1986 Kaur et al. 2011
60481014	Rhizobium strain NRCPB10
61041166	Agrobacterium strain ATCC 31113
61041165	Rhizobium strain AGR19
61041164	Rhizobium strain AGR18
61041162	Agrobacterium strain 39/7
61041161	Rhizobium strain LMG 26191
61041160	Agrobacterium rubi  strain Braun EU6
61041159	Rhizobium strain NBRC 13261
61041158	Agrobacterium strain LT4
61041157	Agrobacterium strain Fb33
61041132	Rhizobium strain CAS4127i
61041131	Rhizobiaceae strain BAS330i
61041130	Rhizobiaceae strain BAS325i
61041129	Rhizobiaceae strain BAS312i
61041128	Rhizobiaceae strain BAS305i
61041121	Phyllobacteriaceae strain BAS224i
61041120	Phyllobacteriaceae strain BAS222i
61041119	Phyllobacteriaceae strain BAS218i
61041118	Phyllobacteriaceae strain BAS211i
61040988	Reyranella strain Wo-34
61040672	Rhizobium strain EBM20D-4
61040663	Rhizobium strain ATCC 51759
61040518	Agrobacterium strain Ag6274
61040434	Ochrobactrum strain 229OchAnt
61040433	Ochrobactrum strain 52
61040432	Ochrobactrum strain 182A
61040431	Ochrobactrum strain 21A
61040251	Mesorhizobium strain SBB-POLY
61040238	Aurantimonas strain kmb26
61040184	Ochrobactrum strain 195B
61040183	Ochrobactrum strain 51B
61040182	Ochrobactrum strain 180B
61040181	Ochrobactrum strain 182K
61040180	Ochrobactrum strain 182E
61040179	Ochrobactrum strain OchP
61040178	Ochrobactrum strain M86
61040177	Ochrobactrum strain 180E1
61038921	Consotaella strain Diaz-Cardenas et al. 2017
61038901	Brucella strain PUN
61038900	Brucella strain AHM900
61038873	Ochrobactrum strain PH3
61038791	Ochrobactrum strain SKA4
61038790	Ochrobactrum strain SKA2
61038789	Ochrobactrum strain SKA1
61038788	Ochrobactrum strain BA8
61038787	Ochrobactrum strain BA7
61038786	Ochrobactrum strain BA4
61038785	Ochrobactrum strain BA3
61038520	Rhizobium strain C122013
61038517	Shinella strain S37
61038516	Rhizobium strain S13
61038515	Rhizobium strain C3
61038293	Ochrobactrum strain LK 92
61038289	Rhizobium strain MS6
61038153	uncultured Camelimonas sp.
61037891	Rhodopseudomonas strain Se3Pw_3458
61037837	Rhizobium strain So3Pw_2964
61037836	Rhizobium strain So3Pw_2794
61037835	Rhizobium strain So3Pt_257
61037834	Rhizobium strain So3Pt_255
61037833	Rhizobium strain So3Pt_247
61037832	Rhizobium strain So3Pt_226
61037831	Rhizobium strain So3Pt_222
61037830	Rhizobium strain So3Pt_213
61037829	Rhizobium strain So3Pt_205
61037828	Rhizobium strain So3Pt_170
61037827	Rhizobium strain So3Ps_1880
61037826	Rhizobium strain So3Ps_1738
61037825	Rhizobium strain So3Ps_1719
61037824	Rhizobium strain So3Ps_1718
61037823	Rhizobium strain So2Pt_35
61037822	Rhizobium strain So2Ps_897
61037821	Rhizobium strain So2Ps_894
61037820	Rhizobium strain So2Ps_883
61037819	Rhizobium strain So2Ps_876
61037818	Rhizobium strain So2Ps_1702
61037817	Rhizobium strain So2Ps_1693
61037816	Rhizobium strain So2Ps_1660
61037815	Rhizobium strain So2Ps_1647
61037814	Rhizobium strain So1Pw_1062
61037813	Rhizobium strain So1Pt_108
61037812	Rhizobium strain So1Pt_10
61037811	Rhizobium strain So1Ps_696
61037810	Rhizobium strain So1Ps_530
61037809	Rhizobium strain Se3Pw_3624
61037808	Rhizobium strain Se3Pw_3543
61037807	Rhizobium strain Se3Pw_3491
61037806	Rhizobium strain Se3Pw_3450
61037805	Rhizobiales strain So3Pw_2975
61037804	Rhizobiales strain So1Pw_1086
61037803	Rhizobiales strain So1Pw_1068
61037802	Rhizobiales strain So1Pw_1065
61037801	Rhizobiales strain So1Ps_723
61037800	Rhizobiales strain Se3Pw_3645
61037799	Rhizobiales strain Se3Pw_3642
61037798	Rhizobiales strain Se3Pw_3539
61037797	Rhizobiales strain Se3Pw_3530
61037796	Rhizobiales strain Se3Pw_3521
61037795	Rhizobiales strain Se3Pw_3519
61037794	Rhizobiales strain Se3Pw_3512
61037793	Rhizobiales strain Se3Pw_3493
61037792	Rhizobiales strain Se3Pw_3477
61037791	Rhizobiales strain Se3Pw_3474
61037790	Rhizobiales strain Se3Pw_3456
61037789	Rhizobiales strain Se3Pw_3440
61037788	Rhizobiales strain Se3Pw_3429
61037787	Rhizobiaceae strain So1Pw_1058
61037738	Phyllobacterium strain So3Pw_1045
61037737	Phyllobacterium strain So3Pw_1026
61037736	Phyllobacterium strain So3Pt_249
61037735	Phyllobacterium strain So3Pt_248
61037734	Phyllobacterium strain So3Ps_1912
61037733	Phyllobacterium strain So2Pt_45
61037732	Phyllobacteriaceae strain So3Ps_1907
61037731	Phyllobacteriaceae strain So3Ps_1890
61037730	Phyllobacteriaceae strain So2Ps_1699
61037729	Phyllobacteriaceae strain So2Ps_1694
61037728	Phyllobacteriaceae strain So1Pt_12
61037727	Phyllobacteriaceae strain So1Ps_733
61037559	Microvirga strain So3Pt_233
61037558	Microvirga strain So2Ps_902
61037557	Microvirga strain So1Ps_549
61037556	Microvirga strain So1Ps_509
61037555	Microvirga strain So1Ps_508
61037554	Microvirga strain So1Ps_494
61037395	Methylobacterium strain So3Pt_90
61037394	Methylobacterium strain So1Ps_704
61037393	Mesorhizobium strain So3Pw_2894
61037392	Mesorhizobium strain So3Pw_2811
61037391	Mesorhizobium strain So3Pw_2806
61037390	Mesorhizobium strain So3Pw_2795
61037389	Mesorhizobium strain So3Pw_1051
61037388	Mesorhizobium strain So3Pw_1038
61037387	Mesorhizobium strain So3Pw_1033
61037386	Mesorhizobium strain So3Pt_230
61037385	Mesorhizobium strain So3Ps_859
61037384	Mesorhizobium strain So3Ps_1876
61037383	Mesorhizobium strain So3Ps_1737
61037382	Mesorhizobium strain So2Pw_1319
61037381	Mesorhizobium strain So2Pw_1262
61037380	Mesorhizobium strain So2Pw_1251
61037379	Mesorhizobium strain So2Pw_1237
61037378	Mesorhizobium strain So2Pw_1233
61037377	Mesorhizobium strain So2Pw_1008
61037376	Mesorhizobium strain So2Pt_151
61037375	Mesorhizobium strain So2Ps_870
61037374	Mesorhizobium strain So2Ps_821
61037373	Mesorhizobium strain So2Ps_815
61037372	Mesorhizobium strain So2Ps_1678
61037371	Mesorhizobium strain So2Ps_1674
61037370	Mesorhizobium strain So2Ps_1669
61037369	Mesorhizobium strain So1Pt_102
61037368	Mesorhizobium strain So1Ps_759
61037367	Mesorhizobium strain So1Ps_561
61037366	Mesorhizobium strain So1Ps_544
61037365	Mesorhizobium strain So1Ps_539
61037364	Mesorhizobium strain So1Ps_538
61037363	Mesorhizobium strain So1Ps_498
61037303	Labrys strain So3Pw_2927
61037302	Labrys strain So3Pw_1425
61037301	Labrys strain So3Ps_1895
61037300	Labrys strain So3Ps_1750
61037299	Labrys strain So2Ps_1646
61037298	Labrys strain So1Pt_103
61037296	Kaistia strain So3Pw_1053
61037295	Kaistia strain So1Ps_556
61037292	Hyphomicrobiaceae strain So3Ps_1740
61037291	Hyphomicrobiaceae strain So1Ps_500
61037101	Ensifer strain So1Ps_483
61037086	Devosia strain So3Pw_1050
61037085	Devosia strain So3Pt_93
61037084	Devosia strain Se3Pw_3646
61037083	Devosia strain Se3Pw_3452
61037002	Bradyrhizobium strain So3Pw_2819
61037001	Bradyrhizobium strain So3Pw_1438
61037000	Bradyrhizobium strain So3Pw_1427
61036999	Bradyrhizobium strain So3Pw_1423
61036998	Bradyrhizobium strain So3Pw_1421
61036997	Bradyrhizobium strain So3Pw_1417
61036996	Bradyrhizobium strain So3Pw_1054
61036995	Bradyrhizobium strain So3Pt_82
61036994	Bradyrhizobium strain So3Ps_1910
61036993	Bradyrhizobium strain So3Ps_1864
61036992	Bradyrhizobium strain So3Ps_1761
61036991	Bradyrhizobium strain So3Ps_1743
61036990	Bradyrhizobium strain So3Ps_1742
61036989	Bradyrhizobium strain So2Pw_1318
61036988	Bradyrhizobium strain So2Pw_1312
61036987	Bradyrhizobium strain So2Pw_1307
61036986	Bradyrhizobium strain So2Pw_1298
61036985	Bradyrhizobium strain So2Pw_1279
61036984	Bradyrhizobium strain So2Pw_1276
61036983	Bradyrhizobium strain So2Pw_1267
61036982	Bradyrhizobium strain So2Pw_1266
61036981	Bradyrhizobium strain So2Pw_1260
61036980	Bradyrhizobium strain So2Pw_1255
61036979	Bradyrhizobium strain So2Pw_1249
61036978	Bradyrhizobium strain So2Pw_1248
61036977	Bradyrhizobium strain So2Pw_1009
61036976	Bradyrhizobium strain So2Pw_1006
61036975	Bradyrhizobium strain So2Pt_58
61036974	Bradyrhizobium strain So2Pt_57
61036973	Bradyrhizobium strain So2Pt_52
61036972	Bradyrhizobium strain So2Pt_49
61036971	Bradyrhizobium strain So2Pt_147
61036970	Bradyrhizobium strain So2Pt_146
61036969	Bradyrhizobium strain So2Pt_145
61036968	Bradyrhizobium strain So2Pt_142
61036967	Bradyrhizobium strain So2Pt_129
61036966	Bradyrhizobium strain So2Ps_895
61036965	Bradyrhizobium strain So2Ps_888
61036964	Bradyrhizobium strain So2Ps_886
61036963	Bradyrhizobium strain So2Ps_885
61036962	Bradyrhizobium strain So2Ps_869
61036961	Bradyrhizobium strain So2Ps_868
61036960	Bradyrhizobium strain So2Ps_866
61036959	Bradyrhizobium strain So2Ps_865
61036958	Bradyrhizobium strain So2Ps_802
61036957	Bradyrhizobium strain So2Ps_1705
61036956	Bradyrhizobium strain So2Ps_1700
61036955	Bradyrhizobium strain So2Ps_1658
61036954	Bradyrhizobium strain So2Ps_1650
61036953	Bradyrhizobium strain So1Pw_1176
61036952	Bradyrhizobium strain So1Pw_1124
61036951	Bradyrhizobium strain So1Pw_1108
61036950	Bradyrhizobium strain So1Pw_1107
61036949	Bradyrhizobium strain So1Pw_1083
61036948	Bradyrhizobium strain So1Pw_1081
61036947	Bradyrhizobium strain So1Pt_5
61036946	Bradyrhizobium strain So1Pt_13
61036945	Bradyrhizobium strain So1Pt_107
61036944	Bradyrhizobium strain So1Pt_105
61036943	Bradyrhizobium strain So1Ps_796
61036942	Bradyrhizobium strain So1Ps_773
61036941	Bradyrhizobium strain So1Ps_761
61036940	Bradyrhizobium strain So1Ps_752
61036939	Bradyrhizobium strain So1Ps_562
61036938	Bradyrhizobium strain So1Ps_559
61036937	Bradyrhizobium strain So1Ps_540
61036936	Bradyrhizobium strain So1Ps_537
61036935	Bradyrhizobium strain So1Ps_524
61036934	Bradyrhizobium strain So1Ps_518
61036933	Bradyrhizobium strain So1Ps_507
61036932	Bradyrhizobium strain Se3Pw_3648
61036931	Bradyrhizobium strain Se3Pw_3647
61036930	Bradyrhizobium strain Se3Pw_3506
61036929	Bradyrhizobium strain Se3Pw_3505
61036928	Bradyrhizobium strain Se3Pw_3504
61036927	Bradyrhizobium strain Se3Pw_3486
61036926	Bradyrhizobiaceae strain So3Pt_92
61036925	Bradyrhizobiaceae strain So3Pt_238
61036924	Bradyrhizobiaceae strain So2Pt_55
61036923	Bradyrhizobiaceae strain So1Pw_1121
61036922	Bradyrhizobiaceae strain So1Pw_1112
61036921	Bradyrhizobiaceae strain So1Pw_1080
61036920	Bradyrhizobiaceae strain So1Pw_1079
61036919	Bradyrhizobiaceae strain So1Ps_762
61036918	Bradyrhizobiaceae strain So1Ps_755
61036917	Bradyrhizobiaceae strain So1Ps_742
61036916	Bradyrhizobiaceae strain So1Ps_495
61036915	Bosea strain So3Pw_2817
61036914	Bosea strain So3Ps_1760
61036913	Bosea strain So2Pt_43
61036912	Bosea strain So1Pw_1078
61036911	Bosea strain So1Pw_1077
61036910	Bosea strain So1Pw_1076
61036909	Bosea strain So1Pt_26
61036908	Bosea strain So1Pt_126
61036907	Bosea strain Se3Pw_3542
61036906	Bosea strain Se3Pw_3497
61036905	Bosea strain Se3Pw_3487
61036904	Bosea strain Se3Pw_3482
61036894	Aurantimonas strain So2Ps_1639
61036874	Ancylobacter strain So3Pw_1410
61036781	Xanthobacteraceae strain Se3Ps_2781
61036780	Xanthobacteraceae strain Se3Ps_2760
61036779	Xanthobacteraceae strain Se3Ps_2759
61036778	Xanthobacteraceae strain Se3Ps_2748
61036777	Xanthobacteraceae strain Se2Pw_3254
61036776	Xanthobacter strain Se3Ps_2780
61036775	Xanthobacter strain Se3Ps_2729
61036774	Xanthobacter strain Se3Ps_2582
61036773	Xanthobacter strain Se1Pw_3124
61036713	Rhodopseudomonas strain Se3Pt_1509
61036712	Rhodopseudomonas strain Se3Ps_2588
61036701	Rhizobium strain Se3Pt_1612
61036700	Rhizobium strain Se3Pt_1535
61036699	Rhizobium strain Se3Pt_1530
61036698	Rhizobium strain Se3Pt_1523
61036697	Rhizobium strain Se3Ps_2650
61036696	Rhizobium strain Se3Ps_2639
61036695	Rhizobium strain Se3Ps_2580
61036694	Rhizobium strain Se3Ps_2517
61036693	Rhizobium strain Se2Pw_3607
61036692	Rhizobium strain Se2Pw_3244
61036691	Rhizobium strain Se2Pw_3243
61036690	Rhizobium strain Se2Pt_431
61036689	Rhizobium strain Se2Pt_415
61036688	Rhizobium strain Se2Pt_410
61036687	Rhizobium strain Se2Pt_405
61036686	Rhizobium strain Se2Pt_404
61036685	Rhizobium strain Se2Pt_401
61036684	Rhizobium strain Se2Pt_400
61036683	Rhizobium strain Se2Pt_394
61036682	Rhizobium strain Se2Pt_393
61036681	Rhizobium strain Se2Pt_381
61036680	Rhizobium strain Se2Pt_1592
61036679	Rhizobium strain Se2Pt_1590
61036678	Rhizobium strain Se2Pt_1482
61036677	Rhizobium strain Se2Pt_1462
61036676	Rhizobium strain Se2Ps_619
61036675	Rhizobium strain Se2Ps_617
61036674	Rhizobium strain Se2Ps_611
61036673	Rhizobium strain Se2Ps_2425
61036672	Rhizobium strain Se2Ps_2417
61036671	Rhizobium strain Se2Ps_2388
61036670	Rhizobium strain Se2Ps_2312
61036669	Rhizobium strain Se2Ps_2249
61036668	Rhizobium strain Se2Ps_2217
61036667	Rhizobium strain Se1Pw_3094
61036666	Rhizobiales strain Se3Pw_3405
61036665	Rhizobiales strain Se3Pw_3386
61036664	Rhizobiales strain Se3Ps_2775
61036663	Rhizobiales strain Se3Ps_2766
61036662	Rhizobiales strain Se3Ps_2754
61036661	Rhizobiales strain Se3Ps_2752
61036660	Rhizobiales strain Se3Ps_2744
61036659	Rhizobiales strain Se3Ps_2722
61036658	Rhizobiales strain Se3Ps_2683
61036657	Rhizobiales strain Se3Ps_2675
61036656	Rhizobiales strain Se3Ps_2671
61036655	Rhizobiales strain Se3Ps_2614
61036654	Rhizobiales strain Se3Ps_2598
61036653	Rhizobiales strain Se3Ps_2592
61036652	Rhizobiales strain Se3Ps_2556
61036651	Rhizobiales strain Se3Ps_2546
61036650	Rhizobiales strain Se3Ps_2500
61036649	Rhizobiales strain Se2Pw_3605
61036648	Rhizobiales strain Se2Pw_3290
61036647	Rhizobiales strain Se2Pw_3280
61036646	Rhizobiales strain Se2Pw_3272
61036645	Rhizobiales strain Se2Pw_3264
61036644	Rhizobiales strain Se2Pw_3259
61036643	Rhizobiales strain Se2Pw_3258
61036642	Rhizobiales strain Se2Pw_3253
61036641	Rhizobiales strain Se2Pw_3252
61036640	Rhizobiales strain Se2Pw_3251
61036639	Rhizobiales strain Se2Pw_3249
61036638	Rhizobiales strain Se2Ps_2278
61036637	Rhizobiales strain Se2Ps_2254
61036636	Rhizobiales strain Se1Pw_3582
61036635	Rhizobiales strain Se1Pw_3225
61036634	Rhizobiales strain Se1Pw_3211
61036633	Rhizobiales strain Se1Pw_3205
61036632	Rhizobiales strain Se1Pw_3199
61036631	Rhizobiales strain Se1Pw_3156
61036630	Rhizobiales strain Se1Pw_3154
61036629	Rhizobiales strain Se1Pw_3153
61036628	Rhizobiales strain Se1Pw_3117
61036627	Rhizobiales strain Se1Pw_3111
61036626	Rhizobiales strain Se1Pw_3087
61036625	Rhizobiales strain Se1Pw_3076
61036624	Rhizobiales strain Se1Pw_3066
61036623	Rhizobiales strain Se1Pw_3065
61036622	Rhizobiaceae strain Se3Ps_2769
61036621	Rhizobiaceae strain Se3Ps_2739
61036620	Rhizobiaceae strain Se3Ps_2674
61036619	Rhizobiaceae strain Se3Ps_2542
61036618	Rhizobiaceae strain Se2Pt_1596
61036617	Rhizobiaceae strain Se2Ps_621
61036584	Phyllobacteriaceae strain Se3Pt_1529
61036583	Phyllobacteriaceae strain Se3Ps_667
61036582	Phyllobacteriaceae strain Se3Ps_665
61036581	Phyllobacteriaceae strain Se3Ps_2750
61036580	Phyllobacteriaceae strain Se3Ps_2746
61036579	Phyllobacteriaceae strain Se2Ps_2317
61036578	Phyllobacteriaceae strain Se2Ps_2210
61036577	Phyllobacteriaceae strain Se1Pw_3579
61036576	Phyllobacteriaceae strain Se1Pw_3578
61036575	Phyllobacteriaceae strain Se1Pw_3226
61036574	Phyllobacteriaceae strain Se1Pw_3214
61036573	Phyllobacteriaceae strain Se1Pw_3213
61036572	Phyllobacteriaceae strain Se1Pw_3176
61036571	Phyllobacteriaceae strain Se1Pw_3165
61036570	Phyllobacteriaceae strain Se1Pw_3150
61036569	Phyllobacteriaceae strain Se1Pw_3140
61036568	Phyllobacteriaceae strain Se1Pw_3138
61036567	Phyllobacteriaceae strain Se1Pw_3131
61036566	Phyllobacteriaceae strain Se1Pw_3103
61036565	Phyllobacteriaceae strain Se1Pw_3102
61036564	Phyllobacteriaceae strain Se1Pw_3073
61036563	Phyllobacteriaceae strain Se1Pw_3063
61036386	Microvirga strain Se3Pt_1627
61036385	Microvirga strain Se3Pt_1618
61036312	Methylobacteriaceae strain Se2Pw_3242
61036311	Mesorhizobium strain Se3Ps_2548
61036310	Mesorhizobium strain Se2Pw_3601
61036309	Mesorhizobium strain Se2Ps_2221
61036308	Mesorhizobium strain Se1Pw_3227
61036307	Mesorhizobium strain Se1Pw_3218
61036306	Mesorhizobium strain Se1Pw_3172
61036305	Mesorhizobium strain Se1Pw_3119
61036304	Mesorhizobium strain Se1Pw_3113
61036283	Hyphomicrobiaceae strain Se3Pw_3408
61036234	Enhydrobacter strain Se2Pw_3342
61036220	Devosia strain Se3Ps_2755
61036219	Devosia strain Se2Pw_3616
61036218	Devosia strain Se2Pw_3303
61036217	Devosia strain Se2Pw_3299
61036216	Devosia strain Se2Pw_3276
61036215	Devosia strain Se2Pw_3273
61036214	Devosia strain Se2Pt_1594
61036213	Devosia strain Se2Pt_1579
61036212	Devosia strain Se2Ps_639
61036211	Devosia strain Se2Ps_2212
61036210	Devosia strain Se1Pw_3175
61036209	Devosia strain Se1Pw_3070
61036076	Bradyrhizobium strain Se3Pw_3417
61036075	Bradyrhizobium strain Se3Pw_3410
61036074	Bradyrhizobium strain Se3Pw_3409
61036073	Bradyrhizobium strain Se3Pw_3403
61036072	Bradyrhizobium strain Se3Pw_3399
61036071	Bradyrhizobium strain Se3Pw_3398
61036070	Bradyrhizobium strain Se3Pw_3397
61036069	Bradyrhizobium strain Se3Pw_3396
61036068	Bradyrhizobium strain Se3Pw_3385
61036067	Bradyrhizobium strain Se3Pw_3383
61036066	Bradyrhizobium strain Se3Pw_3380
61036065	Bradyrhizobium strain Se3Pw_3379
61036064	Bradyrhizobium strain Se3Pw_3378
61036063	Bradyrhizobium strain Se3Pw_3369
61036062	Bradyrhizobium strain Se3Pw_3368
61036061	Bradyrhizobium strain Se3Pw_3362
61036060	Bradyrhizobium strain Se3Pt_1528
61036059	Bradyrhizobium strain Se3Pt_1527
61036058	Bradyrhizobium strain Se3Pt_1521
61036057	Bradyrhizobium strain Se3Pt_1520
61036056	Bradyrhizobium strain Se3Pt_1518
61036055	Bradyrhizobium strain Se3Pt_1512
61036054	Bradyrhizobium strain Se3Ps_2649
61036053	Bradyrhizobium strain Se3Ps_2570
61036052	Bradyrhizobium strain Se3Ps_2536
61036051	Bradyrhizobium strain Se3Ps_2520
61036050	Bradyrhizobium strain Se3Ps_2519
61036049	Bradyrhizobium strain Se3Ps_2497
61036048	Bradyrhizobium strain Se2Pw_3604
61036047	Bradyrhizobium strain Se2Pw_3320
61036046	Bradyrhizobium strain Se2Pw_3309
