MGYS00002391	A practical introduction to microbial molecular ecology through the use of iChips	In the context of anti-microbial resistance as one of the most serious issues faced globally by health providers, we explored a practical introduction to molecular microbial ecology. We designed field work and practical experiments for third year members of a four year undergraduate Masters Programme in which the students employed traditional and novel isolation techniques to identify antimicrobial activities from soil dwelling microorganisms. Students gained experience in isolating DNA from complex microbial communities, amplifying 16S rRNA genes and applied richness / diversity indices as well as principal coordinates analyses to the interpretation of the data they obtained from high throughput sequencing. Our results confirmed that isolation chips (iChips) facilitate the growth of a greater diversity and different species subset from the complex soil microorganism community than traditional plate spreading techniques. However, rarefaction of 16S rRNA amplicon sequencing data showed that the majority of observed species in soil remain unculturable by current methods. Based on the written reports produced by the students carrying out the work, we concluded that the described protocols are robust and informative, that these activities provide a good practical introduction to the theories and practice of molecular ecology and can be easily deployed to groups of six or more students in a cost-effective manner.	root:Environmental:Terrestrial:Soil:Loam	30619545	A practical introduction to microbial molecular ecology through the use of isolation chips.	In the context of antimicrobial resistance as one of the most serious issues faced globally by health providers, we explored a practical introduction to molecular microbial ecology. We designed field work and practical experiments for third year members of a 4 year undergraduate Masters Program, in which the students employed traditional and novel isolation techniques to identify antimicrobial activities from soil dwelling microorganisms. Students gained experience in isolating DNA from complex microbial communities, amplifying 16S rRNA genes and applied richness/diversity indices as well as principal coordinate analyses to the interpretation of the data they obtained from high throughput sequencing. Our results confirmed that isolation chips facilitate the growth of a greater diversity and different species subset from the complex soil microorganism community than traditional plate spreading techniques. However, rarefaction of 16S rRNA amplicon sequencing data showed that the majority of observed species in soil remain unculturable by current methods. Based on the written reports produced by the students carrying out the work, we concluded that the described protocols are robust and informative, that these activities provide a good practical introduction to the theories and practice of molecular ecology and can be easily deployed to groups of six or more students in a cost-effective manner.																																													
MGYS00005964	EMG produced TPA metagenomics assembly of PRJNA365135 data set (Marine viral communities from the Global Malaspina Expedition - Malaspina viral metaG DeepMed_s16 metagenome).	The Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set PRJNA365135, and was assembled with metaSPAdes v3.14.1. This project includes samples from the following biomes: root:Environmental:Aquatic:Marine.	root:Environmental:Aquatic:Marine	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
MGYS00003631	EMG produced TPA metagenomics assembly of the Chrysochromulina tobin associated microbial communities from unialgal haptophyte culture, Seattle, Washington, United States - P5a_16mM metagenome (mixed culture metagenome) data set.	The mixed culture metagenome Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set: PRJNA441892.  This project includes samples from the following biomes: Environmental, Aquatic, Lentic, Brackish.	root:Environmental:Aquatic:Lentic:Brackish	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
MGYS00004668	Marine (Aarhus) and freshwater (Lake Constance) sediment Raw sequence reads	General marine and freshwater sediment community in low iron environment; Distribution, abundance and activity of iron metabolizers	root:Environmental:Aquatic:Freshwater:Lake																																																
MGYS00004389	Depth profile of ancient sediments	Recruitment of bacteria from the different depth of sediments	root:Environmental:Aquatic:Marine:Coastal:Sediment																																																
MGYS00004613	sediment metagenome B2 Metagenome	The objectives of this investigation was to assess archaeal community and diversity in sediments from natural wetlands.	root:Environmental:Aquatic:Freshwater:Lotic:Sediment																																																
MGYS00004625	Microbial ecology of AOA community in sediment from adjacent waters of Rushan Bay	Microbial ecology of AOA community	root:Environmental:Aquatic:Marine:Coastal:Sediment	29456526	Ammonia-Oxidizing Archaea and Bacteria Differentially Contribute to Ammonia Oxidation in Sediments from Adjacent Waters of Rushan Bay, China.	Ammonia oxidation plays a significant role in the nitrogen cycle in marine sediments. Ammonia-oxidizing archaea (AOA) and bacteria (AOB) are the key contributors to ammonia oxidation, and their relative contribution to this process is one of the most important issues related to the nitrogen cycle in the ocean. In this study, the differential contributions of AOA and AOB to ammonia oxidation in surface sediments from adjacent waters of Rushan Bay were studied based on the ammonia monooxygenase (<i>amoA</i>) gene. Molecular biology techniques were used to analyze ammonia oxidizers' community characteristics, and potential nitrification incubation was applied to understand the ammonia oxidizers' community activity. The objective was to determine the community structure and activity of AOA and AOB in surface sediments from adjacent waters of Rushan Bay and to discuss the different contributions of AOA and AOB to ammonia oxidation during summer and winter seasons in the studied area. Pyrosequencing analysis revealed that the diversity of AOA was higher than that of AOB. The majority of AOA and AOB clustered into <i>Nitrosopumilus</i> and <i>Nitrosospira</i>, respectively, indicating that the <i>Nitrosopumilus</i> group and <i>Nitrosospira</i> groups may be more adaptable in studied sediments. The AOA community was closely correlated to temperature, salinity and ammonium concentration, whereas the AOB community showed a stronger correlation with temperature, chlorophyll-<i>a</i> content (chla) and nitrite concentration. qPCR results showed that both the abundance and the transcript abundance of AOA was consistently greater than that of AOB. AOA and AOB differentially contributed to ammonia oxidation in different seasons. AOB occupied the dominant position in mediating ammonia oxidation during summer, while AOA might play a dominant role in ammonia oxidation during winter.																																													
MGYS00004845	EMG produced TPA metagenomics assembly of the Marine microbial communities from expanding oxygen minimum zones in the Saanich Inlet - ESP_161SG_22_DNA metagenome (marine metagenome) data set.	The marine metagenome Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set: PRJNA365966.  This project includes samples from the following biomes: Environmental, Aquatic, Marine.	root:Environmental:Aquatic:Marine	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
MGYS00005710	Universal Amplicon Sequences (mixed 16S/18S) from GEOTRACES Cruises GA03 and GP13	Dedicated sampling campaigns such as JGOFS, CLIVAR, and GEOTRACES have quantified critical oceanic biogeochemical processes on a global scale. Integrating these measurements with microbial community composition data is highly desirable because it would allow hypotheses about biogeographic distributions to be tested or perhaps lead to the discovery of organisms responsible for a particular biogeochemical process. A promising strategy to generate this microbial community composition data comes from high-throughput sequencing of PCR amplicons generated with the 515Y/926R universal 16S/18S primer set. The two key advantages of the 515Y/926R primers are 1) their comprehensiveness - recovering amplicons from the entire cellular microbial community - and 2) their quantitative nature - recovering gene copy abundances as shown previously with microbial community standards. Compared to metagenomes, amplicons additionally have the advantage of more easily detecting rare community members that may be biogeochemically significant (e.g. diazotrophs). In this study, we applied the 515Y/926R primers to DNA from the recently published bioGEOTRACES metagenomic dataset, and use these results to describe microbial community composition across a longitudinal transect of the southern Pacific Ocean from Australia to Tahiti (GEOTRACES section GP13) and a longitudinal transect of the northern Atlantic from Massachusetts to the Canary Islands (GEOTRACES section GA03). In addition, we conducted intercomparisons with metagenomic taxa abundances and show the two techniques correspond strongly to one another for most samples (average R^2=0.97).	root:Environmental:Aquatic:Marine:Oceanic	34060911	Evaluating and Improving Small Subunit rRNA PCR Primer Coverage for Bacteria, Archaea, and Eukaryotes Using Metagenomes from Global Ocean Surveys.	Small subunit rRNA (SSU rRNA) amplicon sequencing can quantitatively and comprehensively profile natural microbiomes, representing a critically important tool for studying diverse global ecosystems. However, results will only be accurate if PCR primers perfectly match the rRNA of all organisms present. To evaluate how well marine microorganisms across all 3 domains are detected by this method, we compared commonly used primers with &gt;300 million rRNA gene sequences retrieved from globally distributed marine metagenomes. The best-performing primers compared to 16S rRNA of bacteria and archaea were 515Y/926R and 515Y/806RB, which perfectly matched over 96% of all sequences. Considering cyanobacterial and chloroplast 16S rRNA, 515Y/926R had the highest coverage (99%), making this set ideal for quantifying marine primary producers. For eukaryotic 18S rRNA sequences, 515Y/926R also performed best (88%), followed by V4R/V4RB (18S rRNA specific; 82%)-demonstrating that the 515Y/926R combination performs best overall for all 3 domains. Using Atlantic and Pacific Ocean samples, we demonstrate high correspondence between 515Y/926R amplicon abundances (generated for this study) and metagenomic 16S rRNA (median <i>R</i><sup>2</sup> = 0.98, <i>n</i> = 272), indicating amplicons can produce equally accurate community composition data compared with shotgun metagenomics. Our analysis also revealed that expected performance of all primer sets could be improved with minor modifications, pointing toward a nearly completely universal primer set that could accurately quantify biogeochemically important taxa in ecosystems ranging from the deep sea to the surface. In addition, our reproducible bioinformatic workflow can guide microbiome researchers studying different ecosystems or human health to similarly improve existing primers and generate more accurate quantitative amplicon data. <b>IMPORTANCE</b> PCR amplification and sequencing of marker genes is a low-cost technique for monitoring prokaryotic and eukaryotic microbial communities across space and time but will work optimally only if environmental organisms match PCR primer sequences exactly. In this study, we evaluated how well primers match globally distributed short-read oceanic metagenomes. Our results demonstrate that primer sets vary widely in performance, and that at least for marine systems, rRNA amplicon data from some primers lack significant biases compared to metagenomes. We also show that it is theoretically possible to create a nearly universal primer set for diverse saline environments by defining a specific mixture of a few dozen oligonucleotides, and present a software pipeline that can guide rational design of primers for any environment with available meta'omic data.																																													
MGYS00004506	Surface Diatom Sediments of Deep Freshwater Lake Baikal	In this work we analyzed the structure and diversity of bacterial and archaeal communities in the surface sediment core. Microscopy has shown that this core is rich in siliceous diatom valves (frustules), whose degrees of preservation varied with the depth and diatom species as revealed by SEM. Pyrosequencing targeting bacterial V3-V4 and archaeal V1-V3 regions of 16S rRNA were performed to profile procaryotic community structure.	root:Environmental:Aquatic:Freshwater:Lentic:Sediment																																																
MGYS00004634	Fe3+ and Mn4+ - induced changes in microbial communities of boreal lake sediments	Here we study the structure of bacterial and archaeal communities in sediments of two boreal lakes (littoral site in one lake and profundal site in another lake) . We specifically focused on community changes induced by increased availability of Fe3+ and Mn4+, which were studied by laboratory incubation of sediment samples collected from the profundal site. Microbial communities were studied by NGS (Ion Torrent) of bacterial and archaeal 16S rRNA genes as well as archaeal mcrA genes and mcrA-transcripts.	root:Environmental:Aquatic:Sediment																																																
MGYS00004081	Microbial Community Diversity Response to a Changing Arctic Ocean	Increasing global temperatures are having a profound impact in the Arctic, including the dramatic loss of multiyear sea ice in 2007 that has continued to the present. The majority of life in the Arctic is microbial and the consequences of climate-mediated changes on microbial marine food webs, which are responsible for biogeochemical cycling and support higher trophic levels, are unknown. We examined microbial communities over time by using high-throughput sequencing of microbial DNA collected between 2003 and 2010 from the subsurface chlorophyll maximum (SCM) layer of the Beaufort Sea (Canadian Arctic). We found that overall this layer has freshened and concentrations of nitrate, the limiting nutrient for photosynthetic production in Arctic seas, have decreased. We compared microbial communities from before and after the record September 2007 sea ice minimum and detected significant differences in communities from all three domains of life. In particular, there were significant changes in species composition of Eukarya, with ciliates becoming more common and heterotrophic marine stramenopiles (MASTs) accounting for a smaller proportion of sequences retrieved after 2007. Within the Archaea, Marine Group I Thaumarchaeota, which earlier represented up to 60% of the Archaea sequences in this layer, have declined to <10%. Bacterial communities overall were less diverse after 2007, with a significant decrease of the Bacteroidetes. These significant shifts suggest that the microbial food webs are sensitive to physical oceanographic changes such as those occurring in the Canadian Arctic over the past decade.	root:Environmental:Aquatic:Marine:Oceanic																																																
MGYS00004678	Sequences obtained from two sponge genera (Hyrtios, Aiolochroia), one zoanthid (Palythoa), and marine sediments. Metagenome	Study of the diversity of bacteria present in sponges and marine sediment, by 16s rRNA gene sequencing	root:Environmental:Aquatic:Marine:Intertidal zone:Coral reef	25723107	Acidobacteria appear to dominate the microbiome of two sympatric Caribbean Sponges and one Zoanthid.	Marine invertebrate-associated microbial communities are interesting examples of complex symbiotic systems and are a potential source of biotechnological products. In this work, pyrosequencing-based assessment from bacterial community structures of sediments, two sponges, and one zoanthid collected in the Mexican Caribbean was performed. The results suggest that the bacterial diversity at the species level is higher in the sediments than in the animal samples. Analysis of bacterial communities' structure showed that about two thirds of the bacterial diversity in all the samples belongs to the phyla Acidobacteria and Proteobacteria. The genus Acidobacterium appears to dominate the bacterial community in all the samples, reaching almost 80% in the sponge Hyrtios. Our evidence suggests that the sympatric location of these benthonic species may lead to common bacterial structure features among their bacterial communities. The results may serve as a first insight to formulate hypotheses that lead to more extensive studies of sessile marine organisms' microbiomes from the Mexican Caribbean.																																													
MGYS00004696	Fungal communities across four coastal marine habitats in North Carolina, USA	Despite nearly a century of study, the diversity of marine fungi remains poorly understood. Historical surveys utilizing microscopy or culture-dependent methods suggest that marine fungi are relatively species-poor, predominantly Dikarya, and localized to coastal habitats. However, the use of high-throughput sequencing technologies to characterize microbial communities has challenged traditional concepts of fungal diversity by revealing novel phylotypes from both terrestrial and aquatic habitats. Here, I used ion semiconductor sequencing (Ion Torrent) of the ribosomal large subunit (LSU/28S) to explore fungal diversity from water and sediment samples collected from four habitats in coastal North Carolina. The dominant taxa observed were Ascomycota and Chytridiomycota, though all fungal phyla were represented. Diversity was highest in sand flats and wetland sediments, though benthic sediments harbored the highest proportion of novel sequences. Most sequences assigned to early-diverging fungal groups could not be assigned beyond phylum with statistical support, suggesting they belong to unknown lineages.	root:Environmental:Aquatic:Marine:Coastal																																																
MGYS00004055	Structuring effect of environmental variables on protistan diversity patterns in two anoxic marine basins	The tenet that 'everything is everywhere, but the environment selects' has influenced microbiology for several decades, and is still debated controversially. However, the proof or disproof of the hypothesis still remains difficult. Scant data from prokaryotic studies suggest that at least over large distances historical separation may overwhelm environmental effects, challenging the above mentioned hypothesis. Though, at smaller spatial scales, environmental effects seem to dominate diversity patterns, while distance effects are of secondary importance. We tried to contribute to the ongoing discussion by investigating patterns of protistan diversity from two geographically separated marine anoxic basins (Cariaco Basin, Venezuela, Framvaren Fjord, Norway). To take distance and environmental effects into account, each basin was sampled at two different locations along an environmental gradient. Biodiversity patterns were analyzed by applying the 454 sequencing technique. Resulting data sets were used to examine overall diversity of samples under study and to compare recorded community patterns based on taxonomic composition and similarity indices. By combining our results with contextual data from both sampling sites we tested for distance effects in relation to contemporary environmental effects.	root:Environmental:Aquatic:Marine	19886985	Massively parallel tag sequencing reveals the complexity of anaerobic marine protistan communities.	Recent advances in sequencing strategies make possible unprecedented depth and scale of sampling for molecular detection of microbial diversity. Two major paradigm-shifting discoveries include the detection of bacterial diversity that is one to two orders of magnitude greater than previous estimates, and the discovery of an exciting 'rare biosphere' of molecular signatures ('species') of poorly understood ecological significance. We applied a high-throughput parallel tag sequencing (454 sequencing) protocol adopted for eukaryotes to investigate protistan community complexity in two contrasting anoxic marine ecosystems (Framvaren Fjord, Norway; Cariaco deep-sea basin, Venezuela). Both sampling sites have previously been scrutinized for protistan diversity by traditional clone library construction and Sanger sequencing. By comparing these clone library data with 454 amplicon library data, we assess the efficiency of high-throughput tag sequencing strategies. We here present a novel, highly conservative bioinformatic analysis pipeline for the processing of large tag sequence data sets. The analyses of ca. 250,000 sequence reads revealed that the number of detected Operational Taxonomic Units (OTUs) far exceeded previous richness estimates from the same sites based on clone libraries and Sanger sequencing. More than 90% of this diversity was represented by OTUs with less than 10 sequence tags. We detected a substantial number of taxonomic groups like Apusozoa, Chrysomerophytes, Centroheliozoa, Eustigmatophytes, hyphochytriomycetes, Ichthyosporea, Oikomonads, Phaeothamniophytes, and rhodophytes which remained undetected by previous clone library-based diversity surveys of the sampling sites. The most important innovations in our newly developed bioinformatics pipeline employ (i) BLASTN with query parameters adjusted for highly variable domains and a complete database of public ribosomal RNA (rRNA) gene sequences for taxonomic assignments of tags; (ii) a clustering of tags at k differences (Levenshtein distance) with a newly developed algorithm enabling very fast OTU clustering for large tag sequence data sets; and (iii) a novel parsing procedure to combine the data from individual analyses. Our data highlight the magnitude of the under-sampled 'protistan gap' in the eukaryotic tree of life. This study illustrates that our current understanding of the ecological complexity of protist communities, and of the global species richness and genome diversity of protists, is severely limited. Even though 454 pyrosequencing is not a panacea, it allows for more comprehensive insights into the diversity of protistan communities, and combined with appropriate statistical tools, enables improved ecological interpretations of the data and projections of global diversity.																																													
MGYS00005337	Marine microbial community from La Parguera, Puerto Rico - BB Mangrove A Liquid metagenome		root:Environmental:Aquatic:Marine																																																
MGYS00004169	Microbial eukaryotes present in a Norwegian coastal ecosystem and in the gut content of Calanus copepods from Raunefjorden	Use metabarcoding to characterize the diversity of Calanus prey relative to the total microbial eukaryote diversity in the co-occurring seawater habitat	root:Environmental:Aquatic:Marine																																																
MGYS00005629	a take on the impact of pollution on coastal bacterial communities	Coral reefs face increased environmental threats from anthropomorphic climate change and pollution, from agriculture, industries and tourism. They are economically vital for many people worldwide, and harbour a fantastically diverse ecosystem, being the home for many species of fish and algae. Surprisingly little is known about the microbial communities living in and in the surrounding of coral reefs. The objectives of this project is to characterise the community composition and function of bacteria living in the water and the upper sediment layer in close proximity of coral reefs. In this project we sequenced 3 water samples and 3 sediment samples out of the coast of Kenya, at 3 distinct location: Mombasa, Malindi and Kisite.	root:Environmental:Aquatic:Marine:Intertidal zone:Coral reef	34248882	Cross-Sectional Variations in Structure and Function of Coral Reef Microbiome With Local Anthropogenic Impacts on the Kenyan Coast of the Indian Ocean.	Coral reefs face an increased number of environmental threats from anthropomorphic climate change and pollution from agriculture, industries and sewage. Because environmental changes lead to their compositional and functional shifts, coral reef microbial communities can serve as indicators of ecosystem impacts through development of rapid and inexpensive molecular monitoring tools. Little is known about coral reef microbial communities of the Western Indian Ocean (WIO). We compared taxonomic and functional diversity of microbial communities inhabiting near-coral seawater and sediments from Kenyan reefs exposed to varying impacts of human activities. Over 19,000 species (bacterial, viral and archaeal combined) and 4,500 clusters of orthologous groups of proteins (COGs) were annotated. The coral reefs showed variations in the relative abundances of ecologically significant taxa, especially copiotrophic bacteria and coliphages, corresponding to the magnitude of the neighboring human impacts in the respective sites. Furthermore, the near-coral seawater and sediment metagenomes had an overrepresentation of COGs for functions related to adaptation to diverse environments. Malindi and Mombasa marine parks, the coral reef sites closest to densely populated settlements were significantly enriched with genes for functions suggestive of mitigation of environment perturbations including the capacity to reduce intracellular levels of environmental contaminants and repair of DNA damage. Our study is the first metagenomic assessment of WIO coral reef microbial diversity which provides a much-needed baseline for the region, and points to a potential area for future research toward establishing indicators of environmental perturbations.																																													
MGYS00004486	Uncultured Environmental Isolate Targeted loci environmental	This study highlights the potential for microbial activity to help remove chelating agents and radionuclides from groundwater during radioactive waste geodisposal.	root:Environmental:Aquatic:Freshwater:Groundwater																																																
MGYS00004612	sediment metagenome metagenome A2	The objectives of this investigation was to assess archaeal community and diversity in sediments from natural wetlands.	root:Environmental:Aquatic:Freshwater:Lotic:Sediment																																																
MGYS00003611	EMG produced TPA metagenomics assembly of the Marine microbial communities from expanding oxygen minimum zones in Line P, North Pacific Ocean - fosmids plate 3 metagenome (marine metagenome) data set.	The marine metagenome Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set: PRJNA330365.  This project includes samples from the following biomes: Environmental, Aquatic, Marine.	root:Environmental:Aquatic:Lentic:Brackish	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
MGYS00004412	ZRD sediment metagenome Metagenome	To investigate the influence of wetland types on the composition and structure of microbial communities.	root:Environmental:Aquatic:Freshwater:Lotic:Sediment																																																
MGYS00005312	16S rRNA amplicon analysis of Pozo Bravo Lake, Catamarca, Argentina.	16S rRNA amplicon analysis of Pozo Bravo Lake, Catamarca, Argentina.	root:Environmental:Aquatic:Non-marine Saline and Alkaline:Hypersaline																																																
MGYS00004529	16S rDNA sequencing	Bacteria communiy abundance during PAHs degradation	root:Environmental:Aquatic:Freshwater:Lotic:Sediment																																																
MGYS00004217	Characterization of bacterial communities associated With toxic Dinoflagellates: pyrodinium bahamense Var. compressum	The publication should report the findings of bacteria communities associated with toxic dinoflagellate, pyrodinium bahamense Var. Compressum based on 16S rRNA Metagenomic sequencing	root:Environmental:Aquatic:Marine																																																
MGYS00004116	Archaeal diversity of surface seawater (A3,A5,G3,G5) Targeted Locus (Loci)	To investigate the archaeal diversity of sea water from Greatwall cove and Ardley cove, Fildes Peninsula, four surface water samples were collected during the 29th Chinese Antarctic scientific expedition in 2013.	root:Environmental:Aquatic:Marine																																																
MGYS00004582	ETSP OMZ nirS Metagenome	nirS amplicon sequences from the Eastern Tropical South Pacific	root:Environmental:Aquatic:Marine																																																
MGYS00004665	Diversity of diazotrophic bacteria in Sanya mangrove sediments	This study aims to assess the structure and driving factors of diazotrophic bacteria in Sanya mangrove sediments from China	root:Environmental:Aquatic:Marine:Intertidal zone:Mangrove swamp																																																
MGYS00005250	Temporal variation in pesticide biodegradation	Bacterial and phototrophic sequence reads for seasonal pesticide degradation project.	root:Environmental:Aquatic:Freshwater	32464572	Inclusion of seasonal variation in river system microbial communities and phototroph activity increases environmental relevance of laboratory chemical persistence tests.	Regulatory tests assess crop protection product environmental fate and toxicity before approval for commercial use. Although globally applied laboratory tests can assess biodegradation, they lack environmental complexity. Microbial communities are subject to temporal and spatial variation, but there is little consideration of these microbial dynamics in the laboratory. Here, we investigated seasonal variation in the microbial composition of water and sediment from a UK river across a two-year time course and determined its effect on the outcome of water-sediment (OECD 308) and water-only (OECD 309) biodegradation tests, using the fungicide isopyrazam. These OECD tests are performed under dark conditions, so test systems incubated under non-UV light:dark cycles were also included to determine the impact on both inoculum characteristics and biodegradation. Isopyrazam degradation was faster when incubated under non-UV light at all collection times in water-sediment microcosms, suggesting that phototrophic communities can metabolise isopyrazam throughout the year. Degradation rate varied seasonally between inoculum collection times only in microcosms incubated in the light, but isopyrazam mineralisation to <sup>14</sup>CO<sub>2</sub> varied seasonally under both light and dark conditions, suggesting that heterotrophic communities may also play a role in degradation. Bacterial and phototroph communities varied across time, but there was no clear link between water or sediment microbial composition and variation in degradation rate. During the test period, inoculum microbial community composition changed, particularly in non-UV light incubated microcosms. Overall, we show that regulatory test outcome is not influenced by temporal variation in microbial community structure; however, biodegradation rates from higher tier studies with improved environmental realism, e.g. through addition of non-UV light, may be more variable. These data suggest that standardised OECD tests can provide a conservative estimate of pesticide persistence end points and that additional tests including non-UV light could help bridge the gap between standard tests and field studies.																																													
MGYS00004071	surface sediment Raw sequence reads	The study of this paper was to characterize the characterization of depth-related microbial communities and their potential functions in the sediment ecosystem of the East China Sea.	root:Environmental:Aquatic:Marine:Sediment																																																
MGYS00004261	Swan lake bacteria Raw sequence reads	bacterial 16S V3 region sequences	root:Environmental:Aquatic:Freshwater:Lentic:Sediment	26209674	Seagrass (Zostera marina) Colonization Promotes the Accumulation of Diazotrophic Bacteria and Alters the Relative Abundances of Specific Bacterial Lineages Involved in Benthic Carbon and Sulfur Cycling.	Seagrass colonization changes the chemistry and biogeochemical cycles mediated by microbes in coastal sediments. In this study, we molecularly characterized the diazotrophic assemblages and entire bacterial community in surface sediments of a Zostera marina-colonized coastal lagoon in northern China. Higher nitrogenase gene (nifH) copy numbers were detected in the sediments from the vegetated region than in the sediments from the unvegetated region nearby. The nifH phylotypes detected were mostly affiliated with the Geobacteraceae, Desulfobulbus, Desulfocapsa, and Pseudomonas. Redundancy analysis based on terminal restriction fragment length polymorphism analysis showed that the distribution of nifH genotypes was mostly shaped by the ratio of total organic carbon to total organic nitrogen, the concentration of cadmium in the sediments, and the pH of the overlying water. High-throughput sequencing and phylogenetic analyses of bacterial 16S rRNA genes also indicated the presence of Geobacteraceae and Desulfobulbaceae phylotypes in these samples. A comparison of these results with those of previous studies suggests the prevalence and predominance of iron(III)-reducing Geobacteraceae and sulfate-reducing Desulfobulbaceae diazotrophs in coastal sedimentary environments. Although the entire bacterial community structure was not significantly different between these two niches, Desulfococcus (Deltaproteobacteria) and Anaerolineae (Chloroflexi) presented with much higher proportions in the vegetated sediments, and Flavobacteriaceae (Bacteroidetes) occurred more frequently in the bare sediments. These data suggest that the high bioavailability of organic matter (indicated by relatively lower carbon-to-nitrogen ratios) and the less-reducing anaerobic condition in vegetated sediments may favor Desulfococcus and Anaerolineae lineages, which are potentially important populations in benthic carbon and sulfur cycling in the highly productive seagrass ecosystem.																																													
MGYS00004010	Marine eukaryotes Targeted loci environmental	18S rRNA gene was targeted in environmental samples from the subsurface chlorophyll maximum (SCM) in the Arctic Ocean and the Atlantic (Scotian Shelf) to assess diversity of the eukaryotic protist community.	root:Environmental:Aquatic:Marine																																																
MGYS00004621	Pyrosequencing of AOB community	Microbial ecology of ammonia-oxidizing bacteria	root:Environmental:Aquatic:Marine:Sediment																																																
MGYS00004278	Lonar sediment Raw sequence reads	Identifying total microbiota of the extreme ecosystem	root:Environmental:Aquatic:Freshwater:Lentic:Sediment																																																
MGYS00006028	Bio-GO-SHIP: Global marine 'omics studies of repeat hydrography transects	The Global Ocean Shipboard Hydrographic Investigations Program (GO-SHIP) is a ship-based global survey of ocean hydrographic sections, which are repeatedly measured on a decadal time scale. The program covers a suite of physical (light, heat, currents, water column structure, etc.) and chemical (nutrients, oxygen, dissolved organic and inorganic carbon, pH, etc.) state variables over the full ocean water column, and in areas of the ocean inaccessible to other platforms. The principal scientific objectives for GO-SHIP are: (1) understanding and documenting the large-scale ocean water property distributions, their changes, and drivers of those changes, and (2) addressing questions of how a future ocean will increase in dissolved inorganic carbon, become more acidified and more stratified, and experience changes in circulation and ventilation processes due to global warming and altered water cycle.The vision of the biological GO-SHIP initiative, or "Bio-GO-SHIP," is to develop a deep understanding of the link between the physio-chemical environment and global ocean plankton diversity, abundance, and biogeochemical roles in the context of a changing ocean. This will be achieved through systematic, high-quality, and calibrated sampling of marine 'omics products.In this BioProject, we aim to provide a singular resource for Bio-GO-SHIP 'omics datasets. We also provide appropriate metadata such that the 'omics data may be linked to the broad range of state variables measured by GO-SHIP and associated oceanographic transects.	root:Environmental:Aquatic:Marine																																																
MGYS00004053	Metagenomic approach for studying picoeukaryotes in a extreme oligotrophic marginal sea (South Adriatic Sea) during winter mixed conditions	This study investigates this smallest plankton fraction (cells ≤ 3µm) in both prokaryotic and eukaryotic perspective considering changes of the community in the photic zone from coastal to open sea during mixed winter conditions. Using high-throughput sequencing of 16S and 18S rRNA genes along with flow-cytometry counts of bacteria, cyanobacteria and photosynthetic picoeukaryotes (PPEs) we described picoplanktonic community in the oligotrophic ecosystem. With pigment and lipid analyses of picoplankton community, we characterized PPEs and detected specific events in microbial loop. Prokaryotic community was dominated by Alphaproteobacteria, mainly SAR11 clade (44.91%), followed by Gammaproteobacteria (Oceanospirillales and Pseudomonadales, 14.96%), Bacteroidetes, mainly Flavobacteriales (13%), Cyanobacteria (Prochlorococcus and Synechococcus, 9.52%), Marinimicrobia, SAR406 clade (7.97%), Deltaproteobacteria (3.83%), Actinobacteria (2.24%) and Chloroflexi (1.90%). Picoeukaryotes, although the drivers of photosynthetic activity in oligotrophic systems, in this study were dominated by heterotrophic counterparts: Syndiniales, parasitic dinoflagellates (79.67%), other Dinophyta (8.7%) and on two depths Collodaria, family Sphaerozoidae (22.1%) and Polycistinea, Spumellarida (5.0%), while total photoautotrophic fraction of picoeukaryotes were represented with Mamiellophyceae, Stramenopiles, photoautotrophic Cryptophyta and some Haptophyta, together not exceeding 5% of total sequences. Heterotrophic bacteria and cyanobacteria, separated into populations of Prochlorococcus and Synechococcus, had abundances up to 7×105; 2.3×104 and 2.5×104 cells mL-1, respectively. Photoautotrophic picoeukaryotes were most abundant at P600-25m with 3×103 cells mL-1. According to pigment composition, the most prevalent phototrophs in picoplankton were Cyanobacteria and green algae.	root:Environmental:Aquatic:Marine:Oceanic																																																
MGYS00004849	EMG produced TPA metagenomics assembly of the Ammonia-oxidizing marine microbial communities from Monterey Bay, California, USA - CAN11_18_M0_10 metagenome (marine metagenome) data set.	The marine metagenome Third Party Annotation (TPA) assembly was derived from the primary whole genome shotgun (WGS) data set: PRJNA366971.  This project includes samples from the following biomes: Environmental, Aquatic, Marine.	root:Environmental:Aquatic:Marine	29069476	EBI Metagenomics in 2017: enriching the analysis of microbial communities, from sequence reads to assemblies.																																														
